data_hora;semana_do_ano;semana_ano;mes;mes_ano;bimestre;bimestre_ano;trimestre;trimestre_ano;ano;latitude;longitude;geometry;tipo_dado;cluster_label
2023-02-23 02:08:00;8;2023-S08;2;2023-02;1;2023-B1;1;2023-T1;2023;-19.84800020706592;-43.89816172557284;POINT (-43.89816599 -19.84800693);treino;0
2023-02-23 02:08:00;8;2023-S08;2;2023-02;1;2023-B1;1;2023-T1;2023;-19.91327297476549;-44.00317734669439;POINT (-44.0031801 -19.91325797);treino;0
2023-02-23 03:15:00;8;2023-S08;2;2023-02;1;2023-B1;1;2023-T1;2023;-19.91327275777124;-44.003187722500336;POINT (-44.0031801 -19.91325797);treino;0
2023-02-23 03:15:00;8;2023-S08;2;2023-02;1;2023-B1;1;2023-T1;2023;-19.84799020734096;-43.89815633100736;POINT (-43.89816599 -19.84800693);treino;0
2023-02-23 09:32:00;8;2023-S08;2;2023-02;1;2023-B1;1;2023-T1;2023;-19.883201289921836;-43.9503817945167;POINT (-43.9503917223097 -19.8831939161228);treino;0
2023-02-23 09:32:00;8;2023-S08;2;2023-02;1;2023-B1;1;2023-T1;2023;-19.91167083184849;-44.00233475237465;POINT (-44.00232687 -19.91166249);treino;0
2023-02-23 09:43:00;8;2023-S08;2;2023-02;1;2023-B1;1;2023-T1;2023;-19.79943239052094;-43.98413234876009;POINT (-43.98413767 -19.79940973);treino;0
2023-02-23 09:43:00;8;2023-S08;2;2023-02;1;2023-B1;1;2023-T1;2023;-19.91166599778206;-44.00231812008814;POINT (-44.00232687 -19.91166249);treino;0
2023-02-23 10:41:00;8;2023-S08;2;2023-02;1;2023-B1;1;2023-T1;2023;-19.79941200719615;-43.98414237098274;POINT (-43.98413767 -19.79940973);treino;0
2023-02-23 10:41:00;8;2023-S08;2;2023-02;1;2023-B1;1;2023-T1;2023;-19.935583525069035;-43.947319890356894;POINT (-43.94731693 -19.93559068);treino;0
2023-02-23 11:03:00;8;2023-S08;2;2023-02;1;2023-B1;1;2023-T1;2023;-19.935604670784283;-43.947311588865915;POINT (-43.94731693 -19.93559068);treino;0
2023-02-23 11:03:00;8;2023-S08;2;2023-02;1;2023-B1;1;2023-T1;2023;-20.01159182286792;-44.035525203297695;POINT (-44.0355101 -20.01157662);treino;0
2023-02-23 14:57:00;8;2023-S08;2;2023-02;1;2023-B1;1;2023-T1;2023;-19.85656331037365;-43.888102685172214;POINT (-43.8880918 -19.85656782);treino;0
2023-02-23 14:57:00;8;2023-S08;2;2023-02;1;2023-B1;1;2023-T1;2023;-20.011566552699286;-44.03551999775008;POINT (-44.0355101 -20.01157662);treino;0
2023-02-23 15:09:00;8;2023-S08;2;2023-02;1;2023-B1;1;2023-T1;2023;-19.877313781523508;-43.95823847316365;POINT (-43.95822051 -19.87729807);treino;0
2023-02-23 15:09:00;8;2023-S08;2;2023-02;1;2023-B1;1;2023-T1;2023;-19.856557004859134;-43.88808095060226;POINT (-43.8880918 -19.85656782);treino;0
2023-02-23 15:58:00;8;2023-S08;2;2023-02;1;2023-B1;1;2023-T1;2023;-19.877297694581582;-43.958240391318135;POINT (-43.95822051 -19.87729807);treino;0
2023-02-23 15:58:00;8;2023-S08;2;2023-02;1;2023-B1;1;2023-T1;2023;-20.00419917194661;-44.00285097889336;POINT (-44.00285441 -20.00421009);treino;0
2023-02-23 16:30:00;8;2023-S08;2;2023-02;1;2023-B1;1;2023-T1;2023;-19.869229112203616;-43.903243443166055;POINT (-43.90325156 -19.86922841);treino;0
2023-02-23 16:30:00;8;2023-S08;2;2023-02;1;2023-B1;1;2023-T1;2023;-20.004235312779176;-44.00285734595954;POINT (-44.00285441 -20.00421009);treino;0
2023-02-24 05:30:00;8;2023-S08;2;2023-02;1;2023-B1;1;2023-T1;2023;-19.871429159673824;-43.93437755367625;POINT (-43.93437087 -19.87142764);treino;0
2023-02-24 05:30:00;8;2023-S08;2;2023-02;1;2023-B1;1;2023-T1;2023;-19.869217808561814;-43.903249231575494;POINT (-43.90325156 -19.86922841);treino;0
2023-02-24 06:21:00;8;2023-S08;2;2023-02;1;2023-B1;1;2023-T1;2023;-19.82672413746019;-43.95840065167;POINT (-43.95840067 -19.8267152);treino;0
2023-02-24 10:07:00;8;2023-S08;2;2023-02;1;2023-B1;1;2023-T1;2023;-19.87143151964969;-43.93436083495138;POINT (-43.93437087 -19.87142764);treino;0
2023-02-24 10:07:00;8;2023-S08;2;2023-02;1;2023-B1;1;2023-T1;2023;-19.914036641335034;-43.9721244052114;POINT (-43.97209812 -19.91403488);treino;0
2023-02-24 15:12:00;8;2023-S08;2;2023-02;1;2023-B1;1;2023-T1;2023;-19.8574927851388;-43.96051212707476;POINT (-43.96050294 -19.85746379);treino;0
2023-02-24 15:12:00;8;2023-S08;2;2023-02;1;2023-B1;1;2023-T1;2023;-19.891939266524243;-43.955090464231155;POINT (-43.95509608 -19.89195598);treino;0
2023-02-24 15:37:00;8;2023-S08;2;2023-02;1;2023-B1;1;2023-T1;2023;-19.891964993756797;-43.95509557552557;POINT (-43.95509608 -19.89195598);treino;0
2023-02-24 15:37:00;8;2023-S08;2;2023-02;1;2023-B1;1;2023-T1;2023;-19.857458732645675;-43.96049541965841;POINT (-43.96050294 -19.85746379);treino;0
2023-02-25 09:07:00;8;2023-S08;2;2023-02;1;2023-B1;1;2023-T1;2023;-19.945255937011364;-43.934280389800236;POINT (-43.93428301 -19.94525507);treino;0
2023-02-25 09:58:00;8;2023-S08;2;2023-02;1;2023-B1;1;2023-T1;2023;-19.921534023809436;-43.911175507370636;POINT (-43.91117416 -19.9215466);treino;0
2023-02-25 09:58:00;8;2023-S08;2;2023-02;1;2023-B1;1;2023-T1;2023;-19.802741049438776;-43.99079794288443;POINT (-43.99079492 -19.80274511);treino;0
2023-02-25 14:26:00;8;2023-S08;2;2023-02;1;2023-B1;1;2023-T1;2023;-19.921548949242716;-43.911150909449844;POINT (-43.91117416 -19.9215466);treino;0
2023-02-25 14:26:00;8;2023-S08;2;2023-02;1;2023-B1;1;2023-T1;2023;-19.802754045150927;-43.990779570537256;POINT (-43.99079492 -19.80274511);treino;0
2023-02-26 10:49:00;8;2023-S08;2;2023-02;1;2023-B1;1;2023-T1;2023;-19.837307551492987;-43.94278141494902;POINT (-43.94278637 -19.83731553);treino;0
2023-02-26 11:47:00;8;2023-S08;2;2023-02;1;2023-B1;1;2023-T1;2023;-19.92836843839354;-43.948226459651664;POINT (-43.9482272442906 -19.9283497039805);treino;0
2023-02-27 08:01:00;9;2023-S09;2;2023-02;1;2023-B1;1;2023-T1;2023;-19.893773751095797;-43.9011069486745;POINT (-43.90111233 -19.89378021);treino;0
2023-02-27 08:01:00;9;2023-S09;2;2023-02;1;2023-B1;1;2023-T1;2023;-19.837502760447514;-43.89167472165282;POINT (-43.89168299 -19.83749177);treino;0
2023-02-27 10:52:00;9;2023-S09;2;2023-02;1;2023-B1;1;2023-T1;2023;-19.83747924716338;-43.89167880173314;POINT (-43.89168299 -19.83749177);treino;0
2023-02-27 10:52:00;9;2023-S09;2;2023-02;1;2023-B1;1;2023-T1;2023;-19.893778597004573;-43.90111984380123;POINT (-43.90111233 -19.89378021);treino;0
2023-02-27 14:33:00;9;2023-S09;2;2023-02;1;2023-B1;1;2023-T1;2023;-19.83730908876232;-43.94276852489232;POINT (-43.94278637 -19.83731553);treino;0
2023-02-27 16:54:00;9;2023-S09;2;2023-02;1;2023-B1;1;2023-T1;2023;-19.92071627011186;-43.94332507791772;POINT (-43.94332754 -19.92071709);treino;0
2023-02-27 16:54:00;9;2023-S09;2;2023-02;1;2023-B1;1;2023-T1;2023;-20.00583654377095;-44.0101158406997;POINT (-44.01013598 -20.00581902);treino;0
2023-02-27 16:55:00;9;2023-S09;2;2023-02;1;2023-B1;1;2023-T1;2023;-19.920725697291633;-43.94332566852513;POINT (-43.94332754 -19.92071709);treino;0
2023-02-27 16:55:00;9;2023-S09;2;2023-02;1;2023-B1;1;2023-T1;2023;-20.005812296106626;-44.01013843653352;POINT (-44.01013598 -20.00581902);treino;0
2023-02-28 09:50:00;9;2023-S09;2;2023-02;1;2023-B1;1;2023-T1;2023;-19.937669323441828;-43.99526520859876;POINT (-43.99527905 -19.93767099);treino;0
2023-02-28 09:50:00;9;2023-S09;2;2023-02;1;2023-B1;1;2023-T1;2023;-19.90142412010095;-43.96721077813042;POINT (-43.96721379 -19.90143593);treino;0
2023-02-28 10:36:00;9;2023-S09;2;2023-02;1;2023-B1;1;2023-T1;2023;-19.937666957254372;-43.99527771577365;POINT (-43.99527905 -19.93767099);treino;0
2023-02-28 10:36:00;9;2023-S09;2;2023-02;1;2023-B1;1;2023-T1;2023;-19.90144559701891;-43.96722579364206;POINT (-43.96721379 -19.90143593);treino;0
2023-02-28 11:27:00;9;2023-S09;2;2023-02;1;2023-B1;1;2023-T1;2023;-19.923804160641378;-43.958327207821945;POINT (-43.95833381 -19.9237962);treino;0
2023-02-28 11:27:00;9;2023-S09;2;2023-02;1;2023-B1;1;2023-T1;2023;-19.941457452190694;-43.927129281720134;POINT (-43.9271243486163 -19.9414584813646);treino;0
2023-02-28 16:46:00;9;2023-S09;2;2023-02;1;2023-B1;1;2023-T1;2023;-19.939450350440662;-44.00157074791209;POINT (-44.00156627 -19.93942721);treino;0
2023-02-28 16:46:00;9;2023-S09;2;2023-02;1;2023-B1;1;2023-T1;2023;-19.923779465581145;-43.95833871548845;POINT (-43.95833381 -19.9237962);treino;0
2023-03-01 00:37:00;9;2023-S09;3;2023-03;2;2023-B2;1;2023-T1;2023;-19.980887602532636;-44.04848257966165;POINT (-44.04848697 -19.98089202);treino;0
2023-03-01 00:37:00;9;2023-S09;3;2023-03;2;2023-B2;1;2023-T1;2023;-19.939414939654032;-44.00158162376273;POINT (-44.00156627 -19.93942721);treino;0
2023-03-01 09:05:00;9;2023-S09;3;2023-03;2;2023-B2;1;2023-T1;2023;-19.980907826039406;-44.04848907845343;POINT (-44.04848697 -19.98089202);treino;0
2023-03-01 09:05:00;9;2023-S09;3;2023-03;2;2023-B2;1;2023-T1;2023;-19.905476334348396;-43.94440780721009;POINT (-43.94441761 -19.90548878);treino;0
2023-03-01 15:15:00;9;2023-S09;3;2023-03;2;2023-B2;1;2023-T1;2023;-19.985040875010892;-44.040987956688696;POINT (-44.0409755 -19.98506319);treino;0
2023-03-01 15:15:00;9;2023-S09;3;2023-03;2;2023-B2;1;2023-T1;2023;-19.942493548783553;-43.948909631210384;POINT (-43.94891136 -19.94248034);treino;0
2023-03-01 15:38:00;9;2023-S09;3;2023-03;2;2023-B2;1;2023-T1;2023;-19.98505547598205;-44.04098181399421;POINT (-44.0409755 -19.98506319);treino;0
2023-03-01 15:38:00;9;2023-S09;3;2023-03;2;2023-B2;1;2023-T1;2023;-19.905459776056052;-43.944360319493995;POINT (-43.9443562825628 -19.9054597871555);treino;0
2023-03-01 20:41:00;9;2023-S09;3;2023-03;2;2023-B2;1;2023-T1;2023;-19.942197097489785;-43.948959958332395;POINT (-43.948976509855 -19.9421816531513);treino;0
2023-03-01 20:41:00;9;2023-S09;3;2023-03;2;2023-B2;1;2023-T1;2023;-19.904580241160282;-43.90761352489183;POINT (-43.90759702 -19.90458517);treino;0
2023-03-02 09:56:00;9;2023-S09;3;2023-03;2;2023-B2;1;2023-T1;2023;-19.90638377396795;-43.938283403696616;POINT (-43.93829106 -19.90639211);treino;0
2023-03-02 09:56:00;9;2023-S09;3;2023-03;2;2023-B2;1;2023-T1;2023;-19.904591181265527;-43.90760179928269;POINT (-43.90759702 -19.90458517);treino;0
2023-03-02 14:13:00;9;2023-S09;3;2023-03;2;2023-B2;1;2023-T1;2023;-19.8995390308348;-43.94356923663985;POINT (-43.94356396 -19.89955069);treino;0
2023-03-02 14:13:00;9;2023-S09;3;2023-03;2;2023-B2;1;2023-T1;2023;-19.906408777634066;-43.93830217562342;POINT (-43.93829106 -19.90639211);treino;0
2023-03-02 16:16:00;9;2023-S09;3;2023-03;2;2023-B2;1;2023-T1;2023;-19.899565637561466;-43.94355642100363;POINT (-43.94356396 -19.89955069);treino;0
2023-03-02 16:16:00;9;2023-S09;3;2023-03;2;2023-B2;1;2023-T1;2023;-19.958876974026044;-43.968949064046164;POINT (-43.96894715 -19.95887834);treino;0
2023-03-02 23:00:00;9;2023-S09;3;2023-03;2;2023-B2;1;2023-T1;2023;-19.90079745614722;-44.01645770669413;POINT (-44.01645453 -19.90079771);treino;0
2023-03-02 23:00:00;9;2023-S09;3;2023-03;2;2023-B2;1;2023-T1;2023;-19.958885505734884;-43.96894605163071;POINT (-43.96894715 -19.95887834);treino;0
2023-03-03 08:51:00;9;2023-S09;3;2023-03;2;2023-B2;1;2023-T1;2023;-19.940550404055642;-44.00248058287126;POINT (-44.00247888 -19.9405585);treino;0
2023-03-03 08:51:00;9;2023-S09;3;2023-03;2;2023-B2;1;2023-T1;2023;-19.900792401056858;-44.016474536878796;POINT (-44.01645453 -19.90079771);treino;0
2023-03-03 11:00:00;9;2023-S09;3;2023-03;2;2023-B2;1;2023-T1;2023;-19.940549918609292;-44.002483788241825;POINT (-44.00247888 -19.9405585);treino;0
2023-03-03 11:00:00;9;2023-S09;3;2023-03;2;2023-B2;1;2023-T1;2023;-19.823060041364354;-43.92880501559109;POINT (-43.92881397 -19.82305881);treino;0
2023-03-03 12:16:00;9;2023-S09;3;2023-03;2;2023-B2;1;2023-T1;2023;-19.82305278419732;-43.92882903616464;POINT (-43.92881397 -19.82305881);treino;0
2023-03-03 12:16:00;9;2023-S09;3;2023-03;2;2023-B2;1;2023-T1;2023;-19.97211963650303;-44.016755819379;POINT (-44.01674492 -19.97211518);treino;0
2023-03-03 13:08:00;9;2023-S09;3;2023-03;2;2023-B2;1;2023-T1;2023;-19.8876979518131;-43.92837021791395;POINT (-43.92836595 -19.88771849);treino;0
2023-03-03 13:08:00;9;2023-S09;3;2023-03;2;2023-B2;1;2023-T1;2023;-19.9721233054577;-44.016752176234185;POINT (-44.01674492 -19.97211518);treino;0
2023-03-03 14:46:00;9;2023-S09;3;2023-03;2;2023-B2;1;2023-T1;2023;-19.901540597025708;-43.94764417885482;POINT (-43.9476439 -19.90156165);treino;0
2023-03-03 14:46:00;9;2023-S09;3;2023-03;2;2023-B2;1;2023-T1;2023;-19.88771814112053;-43.928376880767516;POINT (-43.92836595 -19.88771849);treino;0
2023-03-03 15:11:00;9;2023-S09;3;2023-03;2;2023-B2;1;2023-T1;2023;-19.901575405108897;-43.94764777854524;POINT (-43.9476439 -19.90156165);treino;0
2023-03-03 15:11:00;9;2023-S09;3;2023-03;2;2023-B2;1;2023-T1;2023;-19.906232049206494;-43.91383461994531;POINT (-43.91383414 -19.90624573);treino;0
2023-03-04 10:45:00;9;2023-S09;3;2023-03;2;2023-B2;1;2023-T1;2023;-19.838940740986114;-43.92821764059583;POINT (-43.92822413 -19.838942);treino;0
2023-03-04 10:45:00;9;2023-S09;3;2023-03;2;2023-B2;1;2023-T1;2023;-19.906237218759014;-43.91382169210614;POINT (-43.91383414 -19.90624573);treino;0
2023-03-04 15:39:00;9;2023-S09;3;2023-03;2;2023-B2;1;2023-T1;2023;-19.853238971440813;-43.91137420547154;POINT (-43.91137159 -19.85325121);treino;0
2023-03-04 15:39:00;9;2023-S09;3;2023-03;2;2023-B2;1;2023-T1;2023;-19.83893862044446;-43.928205249397585;POINT (-43.92822413 -19.838942);treino;0
2023-03-04 15:50:00;9;2023-S09;3;2023-03;2;2023-B2;1;2023-T1;2023;-19.873116212408448;-43.941086529045805;POINT (-43.94108469 -19.87311029);treino;0
2023-03-04 15:50:00;9;2023-S09;3;2023-03;2;2023-B2;1;2023-T1;2023;-19.85324145286622;-43.91136330124852;POINT (-43.91137159 -19.85325121);treino;0
2023-03-04 16:38:00;9;2023-S09;3;2023-03;2;2023-B2;1;2023-T1;2023;-19.873110282444927;-43.94106537492265;POINT (-43.94108469 -19.87311029);treino;0
2023-03-04 16:38:00;9;2023-S09;3;2023-03;2;2023-B2;1;2023-T1;2023;-19.868196846943814;-43.95657321113101;POINT (-43.9565746042151 -19.868203705522);treino;0
2023-03-05 10:50:00;9;2023-S09;3;2023-03;2;2023-B2;1;2023-T1;2023;-19.88195707730574;-43.936219315266214;POINT (-43.93620558 -19.88193554);treino;0
2023-03-05 10:50:00;9;2023-S09;3;2023-03;2;2023-B2;1;2023-T1;2023;-19.87303456359093;-43.941232522092434;POINT (-43.941233431131 -19.8730390334081);treino;0
2023-03-06 10:33:00;10;2023-S10;3;2023-03;2;2023-B2;1;2023-T1;2023;-19.881941925858253;-43.936211696428884;POINT (-43.93620558 -19.88193554);treino;0
2023-03-06 10:33:00;10;2023-S10;3;2023-03;2;2023-B2;1;2023-T1;2023;-19.837714986903627;-43.99179035432027;POINT (-43.99178761 -19.83773152);treino;0
2023-03-06 10:53:00;10;2023-S10;3;2023-03;2;2023-B2;1;2023-T1;2023;-19.87352513912652;-43.92020921023117;POINT (-43.92022906 -19.87353137);treino;0
2023-03-06 10:53:00;10;2023-S10;3;2023-03;2;2023-B2;1;2023-T1;2023;-19.83772912142254;-43.99179983763423;POINT (-43.99178761 -19.83773152);treino;0
2023-03-06 11:51:00;10;2023-S10;3;2023-03;2;2023-B2;1;2023-T1;2023;-19.873526506900063;-43.920226055331774;POINT (-43.92022906 -19.87353137);treino;0
2023-03-06 11:51:00;10;2023-S10;3;2023-03;2;2023-B2;1;2023-T1;2023;-19.838564154408527;-43.96435806721281;POINT (-43.96434929 -19.83855417);treino;0
2023-03-06 14:51:00;10;2023-S10;3;2023-03;2;2023-B2;1;2023-T1;2023;-19.83853793743309;-43.96435236657941;POINT (-43.96434929 -19.83855417);treino;0
2023-03-06 14:51:00;10;2023-S10;3;2023-03;2;2023-B2;1;2023-T1;2023;-19.870830456295817;-43.93967751157665;POINT (-43.93968496 -19.87085037);treino;0
2023-03-07 08:47:00;10;2023-S10;3;2023-03;2;2023-B2;1;2023-T1;2023;-19.870846440864895;-43.939681778360566;POINT (-43.93968496 -19.87085037);treino;0
2023-03-07 08:47:00;10;2023-S10;3;2023-03;2;2023-B2;1;2023-T1;2023;-19.847649855964317;-43.98014279032269;POINT (-43.98014054 -19.84766576);treino;0
2023-03-07 09:14:00;10;2023-S10;3;2023-03;2;2023-B2;1;2023-T1;2023;-19.822133731481987;-43.90268850800325;POINT (-43.90268201 -19.82212804);treino;0
2023-03-07 09:14:00;10;2023-S10;3;2023-03;2;2023-B2;1;2023-T1;2023;-19.847673731135664;-43.98013737921808;POINT (-43.98014054 -19.84766576);treino;0
2023-03-07 09:52:00;10;2023-S10;3;2023-03;2;2023-B2;1;2023-T1;2023;-19.82212763075251;-43.902664933132826;POINT (-43.90268201 -19.82212804);treino;0
2023-03-07 09:52:00;10;2023-S10;3;2023-03;2;2023-B2;1;2023-T1;2023;-19.95741538058962;-43.969826033519425;POINT (-43.96981702 -19.95741973);treino;0
2023-03-07 10:37:00;10;2023-S10;3;2023-03;2;2023-B2;1;2023-T1;2023;-19.957423669866813;-43.96979790336115;POINT (-43.96981702 -19.95741973);treino;0
2023-03-07 10:37:00;10;2023-S10;3;2023-03;2;2023-B2;1;2023-T1;2023;-19.944942310086695;-43.934465086362195;POINT (-43.9344770813367 -19.9449476877686);treino;0
2023-03-07 11:03:00;10;2023-S10;3;2023-03;2;2023-B2;1;2023-T1;2023;-19.955365256105182;-43.96686287646632;POINT (-43.96687657 -19.95536832);treino;0
2023-03-07 11:03:00;10;2023-S10;3;2023-03;2;2023-B2;1;2023-T1;2023;-19.881945523067753;-43.93620249567619;POINT (-43.93620558 -19.88193554);treino;0
2023-03-07 11:59:00;10;2023-S10;3;2023-03;2;2023-B2;1;2023-T1;2023;-19.955363132069827;-43.966864858702245;POINT (-43.96687657 -19.95536832);treino;0
2023-03-07 11:59:00;10;2023-S10;3;2023-03;2;2023-B2;1;2023-T1;2023;-19.881926904717574;-43.936215668312826;POINT (-43.93620558 -19.88193554);treino;0
2023-03-07 12:00:00;10;2023-S10;3;2023-03;2;2023-B2;1;2023-T1;2023;-19.984568045306823;-44.00178135043908;POINT (-44.00177467 -19.98456976);treino;0
2023-03-07 12:00:00;10;2023-S10;3;2023-03;2;2023-B2;1;2023-T1;2023;-19.80400610351897;-43.98023662186186;POINT (-43.98024428 -19.80401763);treino;0
2023-03-07 15:33:00;10;2023-S10;3;2023-03;2;2023-B2;1;2023-T1;2023;-19.987150006930335;-43.99997916782955;POINT (-43.9999821262801 -19.9871378328924);treino;0
2023-03-07 15:33:00;10;2023-S10;3;2023-03;2;2023-B2;1;2023-T1;2023;-19.80401295049578;-43.98024576379259;POINT (-43.98024428 -19.80401763);treino;0
2023-03-08 01:00:00;10;2023-S10;3;2023-03;2;2023-B2;1;2023-T1;2023;-19.984581462807064;-44.00179969608891;POINT (-44.00177467 -19.98456976);treino;0
2023-03-08 01:00:00;10;2023-S10;3;2023-03;2;2023-B2;1;2023-T1;2023;-19.909768250813585;-43.942300404740486;POINT (-43.94229605 -19.90975711);treino;0
2023-03-08 03:00:00;10;2023-S10;3;2023-03;2;2023-B2;1;2023-T1;2023;-19.909763419308337;-43.942307790537804;POINT (-43.94229605 -19.90975711);treino;0
2023-03-08 03:00:00;10;2023-S10;3;2023-03;2;2023-B2;1;2023-T1;2023;-19.988587290601835;-44.028661624656884;POINT (-44.02866656 -19.98857787);treino;0
2023-03-08 09:07:00;10;2023-S10;3;2023-03;2;2023-B2;1;2023-T1;2023;-19.988583349958187;-44.028668471685286;POINT (-44.02866656 -19.98857787);treino;0
2023-03-08 09:07:00;10;2023-S10;3;2023-03;2;2023-B2;1;2023-T1;2023;-19.908197461503107;-43.92344386300544;POINT (-43.92343758 -19.90819532);treino;0
2023-03-08 11:32:00;10;2023-S10;3;2023-03;2;2023-B2;1;2023-T1;2023;-19.90818694845514;-43.92341115089517;POINT (-43.92343758 -19.90819532);treino;0
2023-03-08 11:32:00;10;2023-S10;3;2023-03;2;2023-B2;1;2023-T1;2023;-19.840337291590387;-43.967668218255234;POINT (-43.9676786 -19.84033408);treino;0
2023-03-08 12:26:00;10;2023-S10;3;2023-03;2;2023-B2;1;2023-T1;2023;-19.85525957625707;-43.89584185127859;POINT (-43.89585241 -19.85524372);treino;0
2023-03-08 12:26:00;10;2023-S10;3;2023-03;2;2023-B2;1;2023-T1;2023;-19.840322679321538;-43.96765657784855;POINT (-43.9676786 -19.84033408);treino;0
2023-03-08 14:27:00;10;2023-S10;3;2023-03;2;2023-B2;1;2023-T1;2023;-19.855252090901338;-43.895844388082175;POINT (-43.89585241 -19.85524372);treino;0
2023-03-08 14:27:00;10;2023-S10;3;2023-03;2;2023-B2;1;2023-T1;2023;-19.88616962720427;-43.93400529954009;POINT (-43.93399759 -19.88616904);treino;0
2023-03-08 15:05:00;10;2023-S10;3;2023-03;2;2023-B2;1;2023-T1;2023;-19.88616457463493;-43.93400646896352;POINT (-43.93399759 -19.88616904);treino;0
2023-03-08 15:05:00;10;2023-S10;3;2023-03;2;2023-B2;1;2023-T1;2023;-19.946491113895814;-43.95847918097241;POINT (-43.95848883 -19.94649311);treino;0
2023-03-08 16:15:00;10;2023-S10;3;2023-03;2;2023-B2;1;2023-T1;2023;-19.946482168204522;-43.9585094235428;POINT (-43.95848883 -19.94649311);treino;0
2023-03-08 16:15:00;10;2023-S10;3;2023-03;2;2023-B2;1;2023-T1;2023;-19.91331111996857;-43.93272822779631;POINT (-43.93272745 -19.91331591);treino;0
2023-03-08 19:36:00;10;2023-S10;3;2023-03;2;2023-B2;1;2023-T1;2023;-19.934086346272498;-43.92325906640288;POINT (-43.9232373551591 -19.9340777331767);treino;0
2023-03-08 19:36:00;10;2023-S10;3;2023-03;2;2023-B2;1;2023-T1;2023;-19.91329412437826;-43.93272646156492;POINT (-43.93272745 -19.91331591);treino;0
2023-03-08 19:46:00;10;2023-S10;3;2023-03;2;2023-B2;1;2023-T1;2023;-19.803942206665365;-43.98151307929749;POINT (-43.98152162 -19.80394415);treino;0
2023-03-08 19:46:00;10;2023-S10;3;2023-03;2;2023-B2;1;2023-T1;2023;-19.92360938340227;-44.021936755844656;POINT (-44.02193955 -19.92360791);treino;0
2023-03-08 20:29:00;10;2023-S10;3;2023-03;2;2023-B2;1;2023-T1;2023;-19.92359827074577;-44.02193016890641;POINT (-44.02193955 -19.92360791);treino;0
2023-03-08 20:29:00;10;2023-S10;3;2023-03;2;2023-B2;1;2023-T1;2023;-19.80394165549054;-43.98150197173059;POINT (-43.98152162 -19.80394415);treino;0
2023-03-09 03:50:00;10;2023-S10;3;2023-03;2;2023-B2;1;2023-T1;2023;-19.868500347718072;-43.92297567538437;POINT (-43.92297424 -19.86850434);treino;0
2023-03-09 03:50:00;10;2023-S10;3;2023-03;2;2023-B2;1;2023-T1;2023;-19.847324928160013;-43.91273905349217;POINT (-43.91276713 -19.84734985);treino;0
2023-03-09 05:15:00;10;2023-S10;3;2023-03;2;2023-B2;1;2023-T1;2023;-19.868507091214283;-43.92297211330044;POINT (-43.92297424 -19.86850434);treino;0
2023-03-09 05:15:00;10;2023-S10;3;2023-03;2;2023-B2;1;2023-T1;2023;-19.84735302760894;-43.91275763834937;POINT (-43.91276713 -19.84734985);treino;0
2023-03-09 07:36:00;10;2023-S10;3;2023-03;2;2023-B2;1;2023-T1;2023;-19.83937259421488;-43.971983750627146;POINT (-43.97197764 -19.83937376);treino;0
2023-03-09 10:00:00;10;2023-S10;3;2023-03;2;2023-B2;1;2023-T1;2023;-19.927356707728844;-43.9113892503776;POINT (-43.9114054435174 -19.9273674228882);treino;0
2023-03-09 10:00:00;10;2023-S10;3;2023-03;2;2023-B2;1;2023-T1;2023;-19.928512075340304;-43.90997995289802;POINT (-43.90999037 -19.92849701);treino;0
2023-03-09 14:54:00;10;2023-S10;3;2023-03;2;2023-B2;1;2023-T1;2023;-19.812384625558916;-43.977911965486975;POINT (-43.97792668 -19.81236497);treino;0
2023-03-09 14:54:00;10;2023-S10;3;2023-03;2;2023-B2;1;2023-T1;2023;-19.928502881152706;-43.90998982495579;POINT (-43.90999037 -19.92849701);treino;0
2023-03-09 14:59:00;10;2023-S10;3;2023-03;2;2023-B2;1;2023-T1;2023;-19.879419539229588;-43.91186326417564;POINT (-43.91185071 -19.8794032);treino;0
2023-03-09 14:59:00;10;2023-S10;3;2023-03;2;2023-B2;1;2023-T1;2023;-19.876238338313478;-43.9550587060256;POINT (-43.95506331 -19.87623409);treino;0
2023-03-09 15:26:00;10;2023-S10;3;2023-03;2;2023-B2;1;2023-T1;2023;-19.81235994500304;-43.977943650198135;POINT (-43.97792668 -19.81236497);treino;0
2023-03-09 15:26:00;10;2023-S10;3;2023-03;2;2023-B2;1;2023-T1;2023;-19.803521107488635;-43.977421871858034;POINT (-43.97741851 -19.8035122);treino;0
2023-03-09 16:17:00;10;2023-S10;3;2023-03;2;2023-B2;1;2023-T1;2023;-19.879417468265768;-43.91184879919564;POINT (-43.91185071 -19.8794032);treino;0
2023-03-09 16:17:00;10;2023-S10;3;2023-03;2;2023-B2;1;2023-T1;2023;-19.803511506628382;-43.97739473775707;POINT (-43.97741851 -19.8035122);treino;0
2023-03-10 03:17:00;10;2023-S10;3;2023-03;2;2023-B2;1;2023-T1;2023;-19.876225464565156;-43.95506012451388;POINT (-43.95506331 -19.87623409);treino;0
2023-03-10 03:17:00;10;2023-S10;3;2023-03;2;2023-B2;1;2023-T1;2023;-19.874669229734383;-43.928634494625314;POINT (-43.92863589 -19.87465228);treino;0
2023-03-10 04:00:00;10;2023-S10;3;2023-03;2;2023-B2;1;2023-T1;2023;-19.87099436767602;-43.92298028032424;POINT (-43.92297965 -19.87100257);treino;0
